Country,Sex,Year,Age_group,Mean_height,Mean_height_lower_95%CI,Mean_height_upper_95%CI,Mean_height_standard_error
China,Girls,2007,17,158.911981,158.4662092,159.3626271,0.228207929
China,Girls,2007,18,159.0980814,158.637614,159.5501108,0.230846045
China,Girls,2007,19,159.584747,159.0437543,160.1195342,0.281970015
China,Girls,2008,5,111.4893545,110.8689066,112.1130938,0.323702701
China,Girls,2008,6,117.4404978,116.9259196,117.9437296,0.259354031
China,Girls,2008,7,122.9247195,122.449156,123.3966405,0.241855084
China,Girls,2008,8,128.2356528,127.7644965,128.7027364,0.239119543
China,Girls,2008,9,133.6573094,133.1923564,134.1116874,0.234913806
China,Girls,2008,10,139.4485984,138.9865696,139.8995607,0.231333508
China,Girls,2008,11,145.6084486,145.1612094,146.0547432,0.228535525
China,Girls,2008,12,151.0960931,150.648819,151.5410009,0.230015962
China,Girls,2008,13,154.9047229,154.4553205,155.3527982,0.229592648
China,Girls,2008,14,157.2104401,156.7614092,157.6530863,0.228248796
China,Girls,2008,15,158.464463,158.0160538,158.8988224,0.22636054
China,Girls,2008,16,159.0232521,158.5652773,159.4656966,0.229731087
China,Girls,2008,17,159.2166988,158.7574511,159.6813079,0.233761412
China,Girls,2008,18,159.3772572,158.9036362,159.8493091,0.237311233
China,Girls,2008,19,159.8424293,159.2803547,160.3952703,0.289365777
China,Girls,2009,5,111.8651529,111.2333212,112.5095038,0.330991365
China,Girls,2009,6,117.8349545,117.3112657,118.3553732,0.266870364
China,Girls,2009,7,123.3314505,122.8476115,123.8190481,0.249937305
China,Girls,2009,8,128.6364287,128.1459827,129.1229445,0.248257494
China,Girls,2009,9,134.0401331,133.5604672,134.5144936,0.243610816
China,Girls,2009,10,139.8130182,139.3347078,140.2813753,0.240153746
China,Girls,2009,11,145.9525197,145.4806712,146.4192261,0.237559518
China,Girls,2009,12,151.4252288,150.9590647,151.8842734,0.238198506
China,Girls,2009,13,155.2276635,154.7638159,155.6890621,0.237514109
China,Girls,2009,14,157.5344922,157.0720027,157.9924247,0.235496006
China,Girls,2009,15,158.7916436,158.3269065,159.2455855,0.234403103
China,Girls,2009,16,159.348167,158.8842583,159.8043661,0.237338709
China,Girls,2009,17,159.5349803,159.0562135,160.0068461,0.240840129
China,Girls,2009,18,159.6819749,159.1930085,160.1621974,0.244353606
China,Girls,2009,19,160.1216051,159.5412979,160.692248,0.296684689
China,Girls,2010,5,112.2245888,111.5716956,112.8910512,0.341603162
China,Girls,2010,6,118.2107528,117.6662794,118.7501222,0.277017217
China,Girls,2010,7,123.7259072,123.2244168,124.2275211,0.259356249
China,Girls,2010,8,129.0431597,128.5409439,129.544038,0.257883861
China,Girls,2010,9,134.440909,133.9483145,134.9361219,0.254330832
China,Girls,2010,10,140.1958419,139.7103232,140.6790615,0.250251024
China,Girls,2010,11,146.3169395,145.8198509,146.796673,0.24790306
China,Girls,2010,12,151.7692999,151.2711415,152.2623492,0.248565373
China,Girls,2010,13,155.5567993,155.0781986,156.0320539,0.246995747
China,Girls,2010,14,157.8574328,157.3811603,158.332985,0.244697438
China,Girls,2010,15,159.1156957,158.6354638,159.5913344,0.242811981
China,Girls,2010,16,159.6753476,159.1945788,160.1575834,0.246239895
China,Girls,2010,17,159.8598951,159.3664592,160.3457817,0.249427271
China,Girls,2010,18,160.0002564,159.4938813,160.4908275,0.252701925
China,Girls,2010,19,160.4263228,159.8274795,161.0227719,0.304305087
China,Girls,2011,5,112.566058,111.8779405,113.2541398,0.355798543
China,Girls,2011,6,118.5701888,118.0073286,119.1345857,0.291217736
China,Girls,2011,7,124.1017056,123.5864003,124.6356828,0.2716953
China,Girls,2011,8,129.4376164,128.9177871,129.9680302,0.268884139
China,Girls,2011,9,134.84764,134.3307911,135.3695555,0.265652982
China,Girls,2011,10,140.5966179,140.0898799,141.114284,0.262555332
China,Girls,2011,11,146.6997633,146.187952,147.2051627,0.259576901
China,Girls,2011,12,152.1337197,151.6095204,152.6412613,0.260201714
China,Girls,2011,13,155.9008704,155.3884195,156.4052445,0.258574686
China,Girls,2011,14,158.1865686,157.6841676,158.6826168,0.255464568
China,Girls,2011,15,159.4386364,158.9365868,159.9351749,0.253264376
China,Girls,2011,16,159.9993997,159.4900804,160.5009413,0.255631624
China,Girls,2011,17,160.1870758,159.6738515,160.6930312,0.259242655
China,Girls,2011,18,160.3251713,159.7968256,160.8324165,0.262478117
China,Girls,2011,19,160.7446043,160.1336504,161.3555307,0.312876006
China,Girls,2012,5,112.8869605,112.1541927,113.622567,0.375577087
China,Girls,2012,6,118.911658,118.3120259,119.5143403,0.309439139
China,Girls,2012,7,124.4611415,123.9195158,125.0201591,0.288094686
China,Girls,2012,8,129.8134148,129.2717581,130.3711633,0.282876285
China,Girls,2012,9,135.2420967,134.7088382,135.7991838,0.278218556
China,Girls,2012,10,141.0033489,140.4682184,141.5348962,0.275470255
China,Girls,2012,11,147.1005392,146.5576554,147.6336399,0.273382915
China,Girls,2012,12,152.5165435,151.972522,153.0393794,0.273202087
China,Girls,2012,13,156.2652902,155.7230831,156.7860263,0.271306532
China,Girls,2012,14,158.5306396,157.9891561,159.0452673,0.268190259
China,Girls,2012,15,159.7677722,159.2438745,160.2810068,0.26529843
China,Girls,2012,16,160.3223403,159.7892618,160.849862,0.26706424
China,Girls,2012,17,160.5111279,159.9818356,161.0413039,0.269670941
China,Girls,2012,18,160.6523519,160.108814,161.18278,0.273377957
China,Girls,2012,19,161.0695192,160.4474625,161.70172,0.322487066
China,Girls,2013,5,113.1929679,112.415679,113.9811449,0.40120908
China,Girls,2013,6,119.2325605,118.5851591,119.8765352,0.333367247
China,Girls,2013,7,124.8026107,124.2108872,125.4080528,0.308480503
China,Girls,2013,8,130.1728507,129.5843595,130.768195,0.300722785
China,Girls,2013,9,135.6178951,135.0537422,136.1998859,0.293773222
China,Girls,2013,10,141.3978056,140.8442253,141.9653587,0.289444226
China,Girls,2013,11,147.5072702,146.9456482,148.067417,0.287651096
China,Girls,2013,12,152.9173194,152.3474722,153.4762492,0.288155878
China,Girls,2013,13,156.6481139,156.0797941,157.1992295,0.28536032
China,Girls,2013,14,158.8950595,158.3363774,159.4318484,0.281921923
China,Girls,2013,15,160.1118432,159.5562977,160.656143,0.279091828
China,Girls,2013,16,160.6514761,160.1084585,161.196263,0.280060517
China,Girls,2013,17,160.8340685,160.2890306,161.3884923,0.281915431
China,Girls,2013,18,160.976404,160.4123896,161.534507,0.28497022
China,Girls,2013,19,161.3966998,160.7476853,162.0526606,0.333040717
China,Girls,2014,5,113.4898567,112.6320554,114.3580991,0.435140243
China,Girls,2014,6,119.5385679,118.8381388,120.2526046,0.36357211
China,Girls,2014,7,125.1235132,124.48193,125.7885946,0.334336504
China,Girls,2014,8,130.51432,129.8971469,131.1557109,0.322334384
China,Girls,2014,9,135.977331,135.3729076,136.5987855,0.313091446
China,Girls,2014,10,141.773604,141.1880121,142.3750498,0.306352264
China,Girls,2014,11,147.9017269,147.3246534,148.4964221,0.302836902
China,Girls,2014,12,153.3240504,152.7296023,153.9138598,0.303421319
China,Girls,2014,13,157.0488899,156.4592296,157.6344669,0.301274876
China,Girls,2014,14,159.2778832,158.6927948,159.8500539,0.296852212
China,Girls,2014,15,160.4762631,159.8987228,161.0398648,0.29376676
China,Girls,2014,16,160.9955472,160.4231415,161.5705849,0.294573801
China,Girls,2014,17,161.1632043,160.5919441,161.7432353,0.295639161
China,Girls,2014,18,161.2993447,160.7208015,161.878569,0.297810671
China,Girls,2014,19,161.7207519,161.0483005,162.3994446,0.344315471
China,Girls,2015,5,113.7812611,112.8422561,114.7274308,0.478407623
China,Girls,2015,6,119.8354567,119.0649282,120.6379499,0.402334934
China,Girls,2015,7,125.4295206,124.724929,126.1580613,0.366356133
China,Girls,2015,8,130.8352225,130.1629355,131.5297297,0.349158023
China,Girls,2015,9,136.3188003,135.6745031,136.9987848,0.335873586
China,Girls,2015,10,142.1330399,141.5093052,142.7843483,0.326993031
China,Girls,2015,11,148.2775253,147.6608563,148.9035207,0.320875653
China,Girls,2015,12,153.7185071,153.0972991,154.3477117,0.319486279
China,Girls,2015,13,157.4556209,156.8368095,158.0738322,0.317445194
China,Girls,2015,14,159.6786592,159.0646188,160.2898685,0.313562522
China,Girls,2015,15,160.8590868,160.2575233,161.4550143,0.30945673
China,Girls,2015,16,161.359967,160.7632475,161.9660524,0.309867761
China,Girls,2015,17,161.5072753,160.9077719,162.11499,0.310626386
China,Girls,2015,18,161.6284804,161.021272,162.2346188,0.311943647
China,Girls,2015,19,162.0436926,161.3429228,162.7422171,0.355921895
China,Girls,2016,5,114.0678063,113.018288,115.1193047,0.532077521
China,Girls,2016,6,120.1268611,119.2526224,121.0243179,0.450146682
China,Girls,2016,7,125.7264094,124.9271231,126.5415119,0.406759726
China,Girls,2016,8,131.1412299,130.4033788,131.9005092,0.381880441
China,Girls,2016,9,136.6397028,135.9399194,137.3764727,0.363626233
China,Girls,2016,10,142.4745091,141.7967473,143.1806386,0.350758823
China,Girls,2016,11,148.6369612,147.9780429,149.3228753,0.342602411
China,Girls,2016,12,154.0943055,153.4421727,154.770173,0.338270842
China,Girls,2016,13,157.8500776,157.2039543,158.5071233,0.334269641
China,Girls,2016,14,160.0853901,159.4478525,160.7321722,0.330487963
China,Girls,2016,15,161.2598627,160.6323997,161.8907383,0.326768883
China,Girls,2016,16,161.7427907,161.1095631,162.3748305,0.326006374
China,Girls,2016,17,161.8716952,161.2360454,162.5150166,0.326288974
China,Girls,2016,18,161.9725515,161.3356338,162.6113738,0.327088524
China,Girls,2016,19,162.3728283,161.6528846,163.0897699,0.368504648
China,Girls,2017,5,114.3512485,113.1802891,115.5417575,0.595701988
China,Girls,2017,6,120.4134063,119.4194329,121.4273673,0.508177012
China,Girls,2017,7,126.0178138,125.1307404,126.9348907,0.455794241
China,Girls,2017,8,131.4381186,130.6110662,132.2880739,0.422677128
China,Girls,2017,9,136.9457102,136.174145,137.7441618,0.397000626
China,Girls,2017,10,142.7954116,142.0546925,143.572806,0.379257363
China,Girls,2017,11,148.9784305,148.2739241,149.7083386,0.367137512
China,Girls,2017,12,154.4537414,153.7601469,155.1766784,0.360627958
China,Girls,2017,13,158.225876,157.5456723,158.9272178,0.353616592
China,Girls,2017,14,160.4798469,159.8062011,161.1656973,0.347905605
China,Girls,2017,15,161.6665937,161.003144,162.3394186,0.344190878
China,Girls,2017,16,162.1435667,161.4894739,162.8043085,0.34355003
China,Girls,2017,17,162.2545189,161.5863822,162.9235479,0.342696127
China,Girls,2017,18,162.3369713,161.6581227,163.0052437,0.342777959
China,Girls,2017,19,162.7168994,161.9482362,163.4476546,0.381891128
China,Girls,2018,5,114.6335854,113.3181438,115.9632947,0.668772661
China,Girls,2018,6,120.6968485,119.5789847,121.8425773,0.575535526
China,Girls,2018,7,126.304359,125.3105978,127.3299731,0.514835832
China,Girls,2018,8,131.7295231,130.8237573,132.6731,0.47174482
China,Girls,2018,9,137.2425989,136.3854132,138.1213056,0.438065331
China,Girls,2018,10,143.101419,142.3032942,143.9346934,0.413076183
China,Girls,2018,11,149.2993329,148.5327471,150.1016122,0.396186126
China,Girls,2018,12,154.7952107,154.0516267,155.5652014,0.385557078
China,Girls,2018,13,158.5853119,157.863693,159.3302628,0.376337174
China,Girls,2018,14,160.8556452,160.145891,161.5815464,0.367584159
China,Girls,2018,15,162.0610504,161.3686479,162.7667852,0.361952779
China,Girls,2018,16,162.5502977,161.8566646,163.2479303,0.361060846
China,Girls,2018,17,162.6552949,161.9604186,163.3573472,0.360263528
China,Girls,2018,18,162.7197951,162.010271,163.4223861,0.359229041
China,Girls,2018,19,163.0813192,162.2794432,163.8422823,0.395722432
China,Girls,2019,5,114.9149784,113.4558075,116.3859398,0.74928801
China,Girls,2019,6,120.9791854,119.7077024,122.2701011,0.652035383
China,Girls,2019,7,126.5878012,125.4588881,127.7520699,0.582895882
China,Girls,2019,8,132.0160682,130.9951492,133.0695925,0.530616752
China,Girls,2019,9,137.5340034,136.5880638,138.5010143,0.487077715
China,Girls,2019,10,143.3983078,142.5165731,144.3071921,0.454186114
China,Girls,2019,11,149.6053404,148.7729501,150.4806543,0.430222369
China,Girls,2019,12,155.1161131,154.3158533,155.9471858,0.414810179
China,Girls,2019,13,158.9267811,158.1552649,159.7222161,0.401494603
China,Girls,2019,14,161.2150812,160.4725191,161.9853945,0.390387261
China,Girls,2019,15,162.4368488,161.7024069,163.1825188,0.381669702
China,Girls,2019,16,162.9447544,162.2212885,163.6726391,0.378799983
China,Girls,2019,17,163.0620259,162.3341759,163.7847345,0.377629331
China,Girls,2019,18,163.120571,162.3825092,163.8641874,0.376591184
China,Girls,2019,19,163.464143,162.641039,164.2541904,0.410509981
