Country,Sex,Year,Age_group,Mean_height,Mean_height_lower_95%CI,Mean_height_upper_95%CI,Mean_height_standard_error
Canada,Girls,1998,13,158.8735431,157.7114167,159.9972228,0.58272451
Canada,Girls,1998,14,161.4610455,160.3124399,162.5966067,0.578068541
Canada,Girls,1998,15,162.9428137,161.812398,164.0614499,0.573504609
Canada,Girls,1998,16,163.5224622,162.4931028,164.5153874,0.521638663
Canada,Girls,1998,17,163.5625722,162.5792207,164.5192511,0.497628948
Canada,Girls,1998,18,163.5428573,162.5632658,164.5056591,0.493592584
Canada,Girls,1998,19,163.5540648,162.5844527,164.5220875,0.491797763
Canada,Girls,1999,5,112.103356,110.6701263,113.5613253,0.74608251
Canada,Girls,1999,6,118.5416928,117.2708139,119.7905864,0.646652002
Canada,Girls,1999,7,124.5141783,123.3190605,125.7015346,0.606664305
Canada,Girls,1999,8,130.2988719,129.1383877,131.4578197,0.593825581
Canada,Girls,1999,9,136.176008,135.0255296,137.337135,0.588401571
Canada,Girls,1999,10,142.39177,141.2380019,143.5378263,0.585377854
Canada,Girls,1999,11,148.9400703,147.7945015,150.0539477,0.581795155
Canada,Girls,1999,12,154.7809953,153.6374649,155.8860755,0.5790752
Canada,Girls,1999,13,158.9121448,157.7723175,160.0249911,0.575221583
Canada,Girls,1999,14,161.4991513,160.3719882,162.6108436,0.571253658
Canada,Girls,1999,15,162.9808143,161.8611645,164.0814183,0.567944598
Canada,Girls,1999,16,163.562816,162.5319545,164.542542,0.517242429
Canada,Girls,1999,17,163.6051678,162.6356228,164.5560465,0.493846318
Canada,Girls,1999,18,163.5801525,162.6059514,164.5368094,0.490825282
Canada,Girls,1999,19,163.5906995,162.6177175,164.5540983,0.490374741
Canada,Girls,2000,5,112.1710349,110.780301,113.6044734,0.727994834
Canada,Girls,2000,6,118.6126966,117.3827711,119.839754,0.62736348
Canada,Girls,2000,7,124.590031,123.43943,125.7348938,0.589132534
Canada,Girls,2000,8,130.373023,129.2366802,131.5204129,0.578032576
Canada,Girls,2000,9,136.2363194,135.1135968,137.3518155,0.574530398
Canada,Girls,2000,10,142.4465059,141.3316376,143.5689875,0.572268674
Canada,Girls,2000,11,148.9882363,147.8660831,150.074658,0.569826136
Canada,Girls,2000,12,154.8229543,153.7110055,155.9101383,0.568335022
Canada,Girls,2000,13,158.9473279,157.8387201,160.0273036,0.566183781
Canada,Girls,2000,14,161.537753,160.449703,162.6352759,0.562921865
Canada,Girls,2000,15,163.0189202,161.9323203,164.1014731,0.560294873
Canada,Girls,2000,16,163.6008166,162.5750042,164.5751512,0.511242833
Canada,Girls,2000,17,163.6455216,162.6798007,164.5876761,0.489238345
Canada,Girls,2000,18,163.6227482,162.6733079,164.5711009,0.486883852
Canada,Girls,2000,19,163.6279948,162.6732996,164.57244,0.487434167
Canada,Girls,2001,5,112.2354085,110.8739567,113.6200395,0.708777669
Canada,Girls,2001,6,118.6803755,117.4942622,119.8648501,0.606451522
Canada,Girls,2001,7,124.6610349,123.5464285,125.7672255,0.568474897
Canada,Girls,2001,8,130.4488757,129.3454051,131.554081,0.559911155
Canada,Girls,2001,9,136.3104704,135.2145859,137.4044398,0.558140164
Canada,Girls,2001,10,142.5068172,141.4124818,143.5701653,0.557626874
Canada,Girls,2001,11,149.0429722,147.9496033,150.1016615,0.55590999
Canada,Girls,2001,12,154.8711204,153.7800599,155.9286429,0.555587696
Canada,Girls,2001,13,158.9892869,157.903228,160.0533796,0.554789556
Canada,Girls,2001,14,161.5729361,160.5062147,162.6378707,0.553066743
Canada,Girls,2001,15,163.0575219,161.9833541,164.1250064,0.551372425
Canada,Girls,2001,16,163.6389225,162.6329334,164.5979977,0.503821613
Canada,Girls,2001,17,163.6835223,162.7346441,164.6113133,0.483508174
Canada,Girls,2001,18,163.663102,162.7234519,164.6021101,0.482340856
Canada,Girls,2001,19,163.6705904,162.7398509,164.597739,0.483534144
Canada,Girls,2002,5,112.3050725,110.9687664,113.6432097,0.68893104
Canada,Girls,2002,6,118.744749,117.6192436,119.8747746,0.584464703
Canada,Girls,2002,7,124.7287137,123.6722741,125.7914088,0.546096042
Canada,Girls,2002,8,130.5198795,129.4660575,131.58137,0.538680767
Canada,Girls,2002,9,136.3863231,135.3208546,137.4504679,0.539636428
Canada,Girls,2002,10,142.5809683,141.516335,143.6204745,0.540662053
Canada,Girls,2002,11,149.1032835,148.0419602,150.1366257,0.540542196
Canada,Girls,2002,12,154.9258562,153.8603777,155.9655487,0.541007087
Canada,Girls,2002,13,159.037453,157.9822936,160.0652315,0.541393573
Canada,Girls,2002,14,161.6148951,160.5576264,162.6459196,0.541180055
Canada,Girls,2002,15,163.0927049,162.0310021,164.1285097,0.540993392
Canada,Girls,2002,16,163.6775242,162.6917723,164.6167712,0.495756024
Canada,Girls,2002,17,163.7216281,162.7945836,164.6460083,0.476752196
Canada,Girls,2002,18,163.7011026,162.7746755,164.6204945,0.476822808
Canada,Girls,2002,19,163.7109443,162.7899168,164.6334523,0.479505586
Canada,Girls,2003,5,112.378832,111.0797773,113.6680124,0.668706906
Canada,Girls,2003,6,118.814413,117.7456906,119.8851155,0.561981121
Canada,Girls,2003,7,124.7930873,123.7982408,125.8103859,0.522915739
Canada,Girls,2003,8,130.5875584,129.582656,131.6046155,0.515885979
Canada,Girls,2003,9,136.457327,135.4391574,137.4841578,0.518187457
Canada,Girls,2003,10,142.656821,141.6327779,143.6748349,0.521826661
Canada,Girls,2003,11,149.1774346,148.1454642,150.1778734,0.522992265
Canada,Girls,2003,12,154.9861676,153.9695464,156.0061081,0.525074812
Canada,Girls,2003,13,159.0921888,158.054515,160.0958068,0.526312472
Canada,Girls,2003,14,161.6630611,160.6236192,162.6762779,0.527333996
Canada,Girls,2003,15,163.1346639,162.0934369,164.1523209,0.528980584
Canada,Girls,2003,16,163.7127072,162.7500216,164.6334644,0.486734608
Canada,Girls,2003,17,163.7602298,162.8351163,164.6692438,0.469656096
Canada,Girls,2003,18,163.7392085,162.8269956,164.6566517,0.470393162
Canada,Girls,2003,19,163.7489449,162.8252228,164.6759021,0.474929751
Canada,Girls,2004,5,112.4582217,111.2021485,113.7192695,0.648317097
Canada,Girls,2004,6,118.8881726,117.8686909,119.9217375,0.539213273
Canada,Girls,2004,7,124.8627513,123.918012,125.8421798,0.4996337
Canada,Girls,2004,8,130.651932,129.7091776,131.6189449,0.492685782
Canada,Girls,2004,9,136.5250058,135.5686672,137.510687,0.495457417
Canada,Girls,2004,10,142.7278248,141.7511616,143.7033695,0.500315282
Canada,Girls,2004,11,149.2532873,148.2633162,150.2209932,0.503816769
Canada,Girls,2004,12,155.0603186,154.0664268,156.0330123,0.507112337
Canada,Girls,2004,13,159.1525002,158.1594851,160.1436344,0.510021642
Canada,Girls,2004,14,161.717797,160.7188158,162.6985805,0.512014568
Canada,Girls,2004,15,163.18283,162.1868623,164.1704656,0.515088942
Canada,Girls,2004,16,163.7546662,162.8188102,164.6612747,0.476962372
Canada,Girls,2004,17,163.7954129,162.8952764,164.6868679,0.462054341
Canada,Girls,2004,18,163.7778102,162.8739278,164.6787689,0.463789122
Canada,Girls,2004,19,163.7870507,162.8647396,164.7092693,0.469713604
Canada,Girls,2005,5,112.54628,111.3277828,113.7766998,0.628167355
Canada,Girls,2005,6,118.9675623,117.9849883,119.9667199,0.516401246
Canada,Girls,2005,7,124.9365108,124.028113,125.8634798,0.476446807
Canada,Girls,2005,8,130.721596,129.8232967,131.6426348,0.46990334
Canada,Girls,2005,9,136.5893794,135.6757525,137.5204002,0.472710498
Canada,Girls,2005,10,142.7955037,141.8736946,143.7235736,0.477932414
Canada,Girls,2005,11,149.3242912,148.3881223,150.2511567,0.482324306
Canada,Girls,2005,12,155.1361714,154.1999694,156.0730087,0.48781324
Canada,Girls,2005,13,159.2266512,158.2734764,160.1732633,0.491930921
Canada,Girls,2005,14,161.7781083,160.8091032,162.7276237,0.495702636
Canada,Girls,2005,15,163.2375658,162.2599194,164.1990799,0.500035225
Canada,Girls,2005,16,163.8028323,162.8814404,164.7024249,0.465826346
Canada,Girls,2005,17,163.8373719,162.9516316,164.7119896,0.454223444
Canada,Girls,2005,18,163.8129932,162.9214086,164.7010945,0.456825854
Canada,Girls,2005,19,163.8256524,162.9172614,164.7329541,0.464574773
Canada,Girls,2006,5,112.6332293,111.4453148,113.829389,0.607766888
Canada,Girls,2006,6,119.0556205,118.0957555,120.0214077,0.49442328
Canada,Girls,2006,7,125.0159006,124.1430014,125.9063921,0.453541448
Canada,Girls,2006,8,130.7953555,129.9390378,131.6764874,0.447781416
Canada,Girls,2006,9,136.6590434,135.7947258,137.5571138,0.450847241
Canada,Girls,2006,10,142.8598773,141.9780801,143.7491968,0.455926125
Canada,Girls,2006,11,149.39197,148.4953973,150.276348,0.460521049
Canada,Girls,2006,12,155.2071752,154.2990207,156.1067896,0.466662434
Canada,Girls,2006,13,159.302504,158.3873328,160.2087099,0.472872448
Canada,Girls,2006,14,161.8522594,160.9144159,162.7748934,0.477912488
Canada,Girls,2006,15,163.2978772,162.3467552,164.2332565,0.484330508
Canada,Girls,2006,16,163.8575681,162.9621506,164.7393935,0.454189442
Canada,Girls,2006,17,163.8855379,163.0252491,164.7448257,0.445558052
Canada,Girls,2006,18,163.8549523,162.9817589,164.729073,0.449748499
Canada,Girls,2006,19,163.8608355,162.9519483,164.7607084,0.459349532
Canada,Girls,2007,5,112.7078895,111.5470724,113.864017,0.587655095
Canada,Girls,2007,6,119.1425699,118.2342925,120.0637647,0.473203864
Canada,Girls,2007,7,125.1039588,124.2826136,125.949965,0.432294986
Canada,Girls,2007,8,130.8747452,130.0657011,131.7159155,0.426467542
Canada,Girls,2007,9,136.7328029,135.9033657,137.5831677,0.430222272
Canada,Girls,2007,10,142.9295413,142.0844057,143.7896987,0.4352413
Canada,Girls,2007,11,149.4563436,148.5966276,150.2985263,0.439544729
Canada,Girls,2007,12,155.274854,154.4049919,156.1296983,0.445854292
Canada,Girls,2007,13,159.3735078,158.4884464,160.2449088,0.452525935
Canada,Girls,2007,14,161.9281121,161.0210394,162.8134502,0.459632283
Canada,Girls,2007,15,163.3720283,162.4559335,164.2863843,0.467575263
Canada,Girls,2007,16,163.9178795,163.0459199,164.7791805,0.4429769
Canada,Girls,2007,17,163.9402738,163.0890146,164.7938482,0.436710846
Canada,Girls,2007,18,163.9031183,163.051017,164.7527449,0.442011575
Canada,Girls,2007,19,163.9027945,163.015905,164.7981183,0.454174801
Canada,Girls,2008,5,112.7716457,111.6363751,113.8925454,0.569794542
Canada,Girls,2008,6,119.2172301,118.334672,120.1059687,0.453038639
Canada,Girls,2008,7,125.1909082,124.4080724,125.995316,0.41306656
Canada,Girls,2008,8,130.9628035,130.1827789,131.7725153,0.407698068
Canada,Girls,2008,9,136.8121927,136.0172334,137.6305307,0.411033728
Canada,Girls,2008,10,143.0033008,142.1906349,143.8307126,0.416375859
Canada,Girls,2008,11,149.5260076,148.7116118,150.3332642,0.420372011
Canada,Girls,2008,12,155.3392276,154.5122517,156.1521727,0.426385953
Canada,Girls,2008,13,159.4411867,158.5841659,160.2704642,0.433174832
Canada,Girls,2008,14,161.999116,161.1292135,162.8552139,0.440742904
Canada,Girls,2008,15,163.447881,162.5762721,164.3304493,0.450929287
Canada,Girls,2008,16,163.9920306,163.1387266,164.8399686,0.431753775
Canada,Girls,2008,17,164.0005851,163.167953,164.8433434,0.42911493
Canada,Girls,2008,18,163.9578542,163.1081445,164.8127413,0.434177787
Canada,Girls,2008,19,163.9509605,163.0816839,164.8311046,0.44867965
Canada,Girls,2009,5,112.8240566,111.721933,113.9299327,0.554162568
Canada,Girls,2009,6,119.2809863,118.434773,120.1393931,0.43629123
Canada,Girls,2009,7,125.2655684,124.515902,126.0434294,0.395970583
Canada,Girls,2009,8,131.0497529,130.3034945,131.8252592,0.392126851
Canada,Girls,2009,9,136.9002509,136.1423707,137.6790316,0.395166778
Canada,Girls,2009,10,143.0826905,142.3090068,143.870785,0.399596639
Canada,Girls,2009,11,149.5997671,148.8145149,150.385502,0.403642303
Canada,Girls,2009,12,155.4088916,154.6143532,156.2042728,0.40920998
Canada,Girls,2009,13,159.5055602,158.7008813,160.3050872,0.415713017
Canada,Girls,2009,14,162.0667948,161.2475474,162.8861132,0.423505116
Canada,Girls,2009,15,163.5188848,162.683179,164.3605761,0.434479344
Canada,Girls,2009,16,164.0678833,163.2396811,164.8988358,0.421706261
Canada,Girls,2009,17,164.0747362,163.2474227,164.9116759,0.422140754
Canada,Girls,2009,18,164.0181655,163.1829727,164.8625964,0.427783433
Canada,Girls,2009,19,164.0056964,163.1544291,164.869578,0.443235599
Canada,Girls,2010,5,112.8624937,111.7916203,113.9322279,0.543075834
Canada,Girls,2010,6,119.3333972,118.5080588,120.1575057,0.423233569
Canada,Girls,2010,7,125.3293245,124.6033253,126.0834245,0.383596839
Canada,Girls,2010,8,131.124413,130.3945565,131.8682119,0.379757532
Canada,Girls,2010,9,136.9872003,136.2407441,137.7238564,0.38341014
Canada,Girls,2010,10,143.1707488,142.4147512,143.9184686,0.386774006
Canada,Girls,2010,11,149.6791569,148.9233858,150.4356141,0.389616624
Canada,Girls,2010,12,155.4826512,154.7075184,156.2450158,0.395120551
Canada,Girls,2010,13,159.5752242,158.8034281,160.3430715,0.400968366
Canada,Girls,2010,14,162.1311684,161.334816,162.9226916,0.408727121
Canada,Girls,2010,15,163.5865637,162.7752133,164.3967396,0.420334096
Canada,Girls,2010,16,164.1388871,163.3274932,164.9434695,0.413223698
Canada,Girls,2010,17,164.1505889,163.3341827,164.9840888,0.4166766
Canada,Girls,2010,18,164.0923166,163.2620418,164.9271327,0.422165384
Canada,Girls,2010,19,164.0660077,163.2098423,164.9430814,0.439472452
Canada,Girls,2011,5,112.8860828,111.8414233,113.9394306,0.53649566
Canada,Girls,2011,6,119.3718343,118.5732693,120.180501,0.416496802
Canada,Girls,2011,7,125.3817355,124.6606537,126.132828,0.376545017
Canada,Girls,2011,8,131.1881692,130.4662474,131.9147147,0.373056366
Canada,Girls,2011,9,137.0618605,136.3253123,137.7836517,0.375727705
Canada,Girls,2011,10,143.2576981,142.5246271,143.9910668,0.378706265
Canada,Girls,2011,11,149.7672151,149.0225376,150.50264,0.380050774
Canada,Girls,2011,12,155.5620409,154.8008312,156.3027052,0.384311483
Canada,Girls,2011,13,159.6489838,158.8717809,160.3964498,0.389928964
Canada,Girls,2011,14,162.2008324,161.4351352,162.9682719,0.397001707
Canada,Girls,2011,15,163.6509373,162.8621702,164.4477969,0.409175788
Canada,Girls,2011,16,164.206566,163.4106895,165.0007228,0.408000448
Canada,Girls,2011,17,164.2215928,163.4102867,165.0471436,0.413247257
Canada,Girls,2011,18,164.1681693,163.3495977,165.0036397,0.418109707
Canada,Girls,2011,19,164.1401588,163.2858345,165.0170812,0.436619781
Canada,Girls,2012,5,112.9025861,111.8660772,113.9496436,0.535434702
Canada,Girls,2012,6,119.3954234,118.601422,120.2096817,0.416302231
Canada,Girls,2012,7,125.4201726,124.7007501,126.1679277,0.37714523
Canada,Girls,2012,8,131.2405801,130.5036051,131.9845269,0.372801206
Canada,Girls,2012,9,137.1256167,136.3950994,137.8631654,0.374203493
Canada,Girls,2012,10,143.3323583,142.59516,144.0646861,0.375354766
Canada,Girls,2012,11,149.8541645,149.1170001,150.5823817,0.375666992
Canada,Girls,2012,12,155.6500991,154.9007663,156.3775723,0.378320113
Canada,Girls,2012,13,159.7283735,158.9677986,160.4592979,0.382702726
Canada,Girls,2012,14,162.2745919,161.5068175,163.0218394,0.38951259
Canada,Girls,2012,15,163.7206013,162.9447689,164.5058242,0.401282412
Canada,Girls,2012,16,164.2709396,163.4761016,165.0801837,0.405962744
Canada,Girls,2012,17,164.2892716,163.4748782,165.1204857,0.413139948
Canada,Girls,2012,18,164.2391731,163.418775,165.0689545,0.416106959
Canada,Girls,2012,19,164.2160115,163.3742392,165.0916261,0.43524364
Canada,Girls,2013,5,112.9100113,111.8691084,113.9788583,0.542168935
Canada,Girls,2013,6,119.4119267,118.6058891,120.2522968,0.423851317
Canada,Girls,2013,7,125.4437617,124.7042387,126.209911,0.385338755
Canada,Girls,2013,8,131.2790172,130.5300832,132.0417166,0.38058802
Canada,Girls,2013,9,137.1780276,136.4285874,137.9241336,0.379725068
Canada,Girls,2013,10,143.3961145,142.6542919,144.1339511,0.378344937
Canada,Girls,2013,11,149.9288247,149.1902344,150.6639853,0.376403133
Canada,Girls,2013,12,155.7370485,154.9880217,156.4598384,0.377748607
Canada,Girls,2013,13,159.8164317,159.0585666,160.5535152,0.380530804
Canada,Girls,2013,14,162.3539817,161.5881593,163.1018509,0.386253219
Canada,Girls,2013,15,163.7943608,163.021687,164.5790168,0.397948053
Canada,Girls,2013,16,164.3406036,163.5416349,165.1508841,0.40735276
Canada,Girls,2013,17,164.3536452,163.5312411,165.1877888,0.415905187
Canada,Girls,2013,18,164.306852,163.4809121,165.1347024,0.41737941
Canada,Girls,2013,19,164.2870154,163.4417699,165.1664639,0.435790105
Canada,Girls,2014,5,112.9121453,111.8184081,114.0125007,0.560300472
Canada,Girls,2014,6,119.4193519,118.5814634,120.2777549,0.441243898
Canada,Girls,2014,7,125.460265,124.685148,126.2568818,0.402074682
Canada,Girls,2014,8,131.3026063,130.5234206,132.0856266,0.395920402
Canada,Girls,2014,9,137.2164647,136.4404135,137.9845321,0.393158964
Canada,Girls,2014,10,143.4485254,142.6883135,144.1922028,0.388668017
Canada,Girls,2014,11,149.9925808,149.2417542,150.7364342,0.383484925
Canada,Girls,2014,12,155.8117087,155.0615157,156.5589764,0.382425097
Canada,Girls,2014,13,159.9033811,159.141895,160.6464831,0.383899923
Canada,Girls,2014,14,162.4420399,161.6636102,163.2045009,0.388148513
Canada,Girls,2014,15,163.8737505,163.0894661,164.6491305,0.399013402
Canada,Girls,2014,16,164.4143631,163.5927169,165.2305466,0.413039801
Canada,Girls,2014,17,164.4233092,163.5903792,165.2600355,0.421871162
Canada,Girls,2014,18,164.3712256,163.5406053,165.2061183,0.42142469
Canada,Girls,2014,19,164.3546942,163.5118561,165.2500213,0.439368872
Canada,Girls,2015,5,112.9102433,111.7453444,114.0539745,0.590379478
Canada,Girls,2015,6,119.4214858,118.5056729,120.334953,0.47157251
Canada,Girls,2015,7,125.4676902,124.636686,126.3092496,0.428726393
Canada,Girls,2015,8,131.3191096,130.5021372,132.1470268,0.419452614
Canada,Girls,2015,9,137.2400538,136.4140706,138.0524034,0.413815946
Canada,Girls,2015,10,143.4869625,142.6808733,144.2827077,0.406497256
Canada,Girls,2015,11,150.0449918,149.2554735,150.8106286,0.398000268
Canada,Girls,2015,12,155.8754649,155.090278,156.6574244,0.393243848
Canada,Girls,2015,13,159.9780413,159.1985728,160.7477806,0.392401863
Canada,Girls,2015,14,162.5289893,161.7457172,163.304175,0.395545234
Canada,Girls,2015,15,163.9618088,163.1680425,164.7505729,0.405136749
Canada,Girls,2015,16,164.4937528,163.6536271,165.3430598,0.422552503
Canada,Girls,2015,17,164.4970687,163.6578993,165.3544174,0.43170367
Canada,Girls,2015,18,164.4408896,163.6003834,165.2829291,0.428561348
Canada,Girls,2015,19,164.4190678,163.566894,165.3204408,0.445315708
Canada,Girls,2016,5,112.9036989,111.6413409,114.122637,0.633086309
Canada,Girls,2016,6,119.4195839,118.4079228,120.4203912,0.514601148
Canada,Girls,2016,7,125.4698241,124.5636019,126.3791158,0.467554985
Canada,Girls,2016,8,131.3265348,130.4483737,132.2114216,0.452017243
Canada,Girls,2016,9,137.2565571,136.3800789,138.1389983,0.442154054
Canada,Girls,2016,10,143.5105516,142.6513552,144.3649086,0.431206552
Canada,Girls,2016,11,150.0834289,149.2435439,150.9010646,0.419418954
Canada,Girls,2016,12,155.9278758,155.0938966,156.7434282,0.411346384
Canada,Girls,2016,13,160.0417975,159.2307847,160.8457704,0.406683205
Canada,Girls,2016,14,162.6036495,161.7901733,163.412094,0.407709309
Canada,Girls,2016,15,164.0487581,163.2300869,164.8588574,0.416472717
Canada,Girls,2016,16,164.5818111,163.7293198,165.4456506,0.436383551
Canada,Girls,2016,17,164.5764585,163.7153316,165.4546341,0.444703977
Canada,Girls,2016,18,164.5146491,163.6613506,165.3819942,0.439428874
Canada,Girls,2016,19,164.4887318,163.6155248,165.4206329,0.454019707
Canada,Girls,2017,5,112.8900037,111.5293106,114.2242299,0.688311763
Canada,Girls,2017,6,119.4130395,118.2847692,120.5063122,0.570103267
Canada,Girls,2017,7,125.4679222,124.4456163,126.4688815,0.517877544
Canada,Girls,2017,8,131.3286688,130.3519236,132.3024509,0.495443332
Canada,Girls,2017,9,137.2639823,136.3188795,138.2060073,0.478701972
Canada,Girls,2017,10,143.5270549,142.6080614,144.4345351,0.463122962
Canada,Girls,2017,11,150.107018,149.2064407,150.9803786,0.447362518
Canada,Girls,2017,12,155.9663129,155.0889282,156.8255534,0.435651592
Canada,Girls,2017,13,160.0942084,159.2432833,160.9475519,0.42786462
Canada,Girls,2017,14,162.6674056,161.8254057,163.5025859,0.425184069
Canada,Girls,2017,15,164.1234183,163.2797366,164.9647488,0.431955737
Canada,Girls,2017,16,164.6687604,163.7765089,165.5627839,0.454231428
Canada,Girls,2017,17,164.6645167,163.7687659,165.5750578,0.461387914
Canada,Girls,2017,18,164.5940388,163.7184251,165.4920968,0.453260646
Canada,Girls,2017,19,164.5624913,163.6706325,165.5269305,0.466170994
Canada,Girls,2018,5,112.8766841,111.3650452,114.3442348,0.754708146
Canada,Girls,2018,6,119.3993442,118.1444482,120.6381663,0.637254944
Canada,Girls,2018,7,125.4613777,124.3085053,126.5834402,0.579310208
Canada,Girls,2018,8,131.3267669,130.2438158,132.3914116,0.549028891
Canada,Girls,2018,9,137.2661162,136.2284436,138.2926099,0.525106641
Canada,Girls,2018,10,143.5344801,142.5430513,144.5164516,0.502603868
Canada,Girls,2018,11,150.1235213,149.1716834,151.0535734,0.482078547
Canada,Girls,2018,12,155.989902,155.0500436,156.9001104,0.466069239
Canada,Girls,2018,13,160.1326455,159.2285545,161.0341567,0.454592286
Canada,Girls,2018,14,162.7198166,161.8289853,163.622728,0.448968203
Canada,Girls,2018,15,164.1871745,163.298466,165.0736214,0.452203648
Canada,Girls,2018,16,164.7434206,163.8149355,165.674046,0.474904251
Canada,Girls,2018,17,164.7514661,163.8183575,165.7016056,0.481442132
Canada,Girls,2018,18,164.6820971,163.7709425,165.6128625,0.470594481
Canada,Girls,2018,19,164.6418811,163.7361967,165.6143857,0.480780064
Canada,Girls,2019,5,112.8636232,111.208321,114.4892489,0.831286933
Canada,Girls,2019,6,119.3860246,117.9536653,120.7632935,0.714087095
Canada,Girls,2019,7,125.4476825,124.1521596,126.6906146,0.651039069
Canada,Girls,2019,8,131.3202224,130.1080199,132.5063127,0.612544927
Canada,Girls,2019,9,137.2642143,136.1156767,138.3931529,0.580720999
Canada,Girls,2019,10,143.5366141,142.4521695,144.6046679,0.551219094
Canada,Girls,2019,11,150.1309465,149.0903696,151.1372783,0.523837802
Canada,Girls,2019,12,156.0064053,155.0174926,156.9846657,0.502816928
Canada,Girls,2019,13,160.1562346,159.1881351,161.1099746,0.486969565
Canada,Girls,2019,14,162.7582536,161.8090691,163.7108693,0.477650749
Canada,Girls,2019,15,164.2395854,163.2900659,165.1991313,0.478001331
Canada,Girls,2019,16,164.8071768,163.8235895,165.7888685,0.499043208
Canada,Girls,2019,17,164.8261262,163.8385688,165.8245628,0.50367943
Canada,Girls,2019,18,164.7690464,163.8205895,165.7321943,0.49110666
Canada,Girls,2019,19,164.7299393,163.7857192,165.7388328,0.498588128
